"url","Ticker","Ticker_link","Company","Company_link","Ceo","Year","Compensation"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","AVB","https://aflcio.org/paywatch/AVB","AvalonBay Communities","https://aflcio.org/paywatch/AVB","Timothy J. Naughton","2016","$6,683,693"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","HXL","https://aflcio.org/paywatch/HXL","Hexcel Corporation","https://aflcio.org/paywatch/HXL","Nick L. Stanage","2016","$6,681,593"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","SUI","https://aflcio.org/paywatch/SUI","Sun Communities","https://aflcio.org/paywatch/SUI","Gary A. Shiffman","2016","$6,681,207"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","SHAK","https://aflcio.org/paywatch/SHAK","Shake Shack","https://aflcio.org/paywatch/SHAK","Randy Garutti","2015","$6,679,150"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","PANW","https://aflcio.org/paywatch/PANW","Palo Alto Networks","https://aflcio.org/paywatch/PANW","Mark D. McLaughlin","2016","$6,679,008"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","ITT","https://aflcio.org/paywatch/ITT","ITT","https://aflcio.org/paywatch/ITT","Denise L. Ramos","2016","$6,677,540"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","CC","https://aflcio.org/paywatch/CC","Chemours Company","https://aflcio.org/paywatch/CC","Mark Vergnano","2016","$6,675,592"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","DST","https://aflcio.org/paywatch/DST","DST Systems","https://aflcio.org/paywatch/DST","Stephen C. Hooley","2016","$6,661,375"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","ESV","https://aflcio.org/paywatch/ESV","ENSCO plc","https://aflcio.org/paywatch/ESV","Carl G. Trowell","2016","$6,652,121"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","TKR","https://aflcio.org/paywatch/TKR","Timken Company","https://aflcio.org/paywatch/TKR","Richard G. Kyle","2016","$6,644,743"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","Q","https://aflcio.org/paywatch/Q","Quintiles IMS Holdings","https://aflcio.org/paywatch/Q","Ari Bousbib","2016","$6,639,912"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","AEE","https://aflcio.org/paywatch/AEE","Ameren Corporation","https://aflcio.org/paywatch/AEE","Warner L. Baxter","2016","$6,638,656"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","WAC","https://aflcio.org/paywatch/WAC","Walter Investment Management Corp.","https://aflcio.org/paywatch/WAC","Denmar J. Dixon","2016","$6,621,366"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=41","PINC","https://aflcio.org/paywatch/PINC","Premier","https://aflcio.org/paywatch/PINC","Susan D. Devore","2016","$6,619,843"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","SVU","https://aflcio.org/paywatch/SVU","SuperValu","https://aflcio.org/paywatch/SVU","Sam Duncan","2016","$6,615,489"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","MDRX","https://aflcio.org/paywatch/MDRX","Allscripts Healthcare Solutions","https://aflcio.org/paywatch/MDRX","Paul M. Black","2016","$6,601,865"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","DXCM","https://aflcio.org/paywatch/DXCM","DexCom","https://aflcio.org/paywatch/DXCM","Kevin Sayer","2015","$6,601,620"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","CBRL","https://aflcio.org/paywatch/CBRL","Cracker Barrel Old Country Store","https://aflcio.org/paywatch/CBRL","Sandra B. Cochran","2016","$6,599,280"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","ADXS","https://aflcio.org/paywatch/ADXS","Advaxis","https://aflcio.org/paywatch/ADXS","Daniel J. O'Connor","2016","$6,592,706"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","EFII","https://aflcio.org/paywatch/EFII","Electronics for Imaging","https://aflcio.org/paywatch/EFII","Guy Gecht","2015","$6,584,388"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","MTG","https://aflcio.org/paywatch/MTG","MGIC Investment Corporation","https://aflcio.org/paywatch/MTG","Patrick Sinks","2015","$6,582,543"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","MKSI","https://aflcio.org/paywatch/MKSI","MKS Instruments","https://aflcio.org/paywatch/MKSI","Gerald G. Colella","2016","$6,577,014"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","FCN","https://aflcio.org/paywatch/FCN","FTI Consulting","https://aflcio.org/paywatch/FCN","Steven H. Gunby","2015","$6,571,542"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","FLS","https://aflcio.org/paywatch/FLS","Flowserve Corporation","https://aflcio.org/paywatch/FLS","Mark A. Blinn","2016","$6,564,663"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","STLD","https://aflcio.org/paywatch/STLD","Steel Dynamics","https://aflcio.org/paywatch/STLD","Mark D. Millett","2016","$6,563,182"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","CTMX","https://aflcio.org/paywatch/CTMX","CytomX Therapeutics","https://aflcio.org/paywatch/CTMX","Sean A. McCarthy","2015","$6,561,741"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","NAVI","https://aflcio.org/paywatch/NAVI","Navient Corporation","https://aflcio.org/paywatch/NAVI","Jack Remondi","2016","$6,559,910"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","HRB","https://aflcio.org/paywatch/HRB","H&R Block","https://aflcio.org/paywatch/HRB","William C. Cobb","2016","$6,557,684"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","CLB","https://aflcio.org/paywatch/CLB","Core Laboratories N.V.","https://aflcio.org/paywatch/CLB","David M. Demshur","2015","$6,556,805"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","CRAY","https://aflcio.org/paywatch/CRAY","Cray","https://aflcio.org/paywatch/CRAY","Peter J. Ungaro","2015","$6,550,925"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","ATRA","https://aflcio.org/paywatch/ATRA","Atara Biotherapeutics","https://aflcio.org/paywatch/ATRA","Isaac E. Ciechanover","2015","$6,545,531"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","GBX","https://aflcio.org/paywatch/GBX","Greenbrier Companies","https://aflcio.org/paywatch/GBX","William A. Furman","2016","$6,544,136"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","CHE","https://aflcio.org/paywatch/CHE","Chemed Corp.","https://aflcio.org/paywatch/CHE","K.J. McNamara","2016","$6,541,329"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=42","PAG","https://aflcio.org/paywatch/PAG","Penske Automotive Group","https://aflcio.org/paywatch/PAG","Roger S. Penske","2016","$6,537,331"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","WETF","https://aflcio.org/paywatch/WETF","WisdomTree Investments","https://aflcio.org/paywatch/WETF","Jonathan Steinberg","2015","$6,534,983"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","CAR","https://aflcio.org/paywatch/CAR","Avis Budget Group","https://aflcio.org/paywatch/CAR","Larry D. De Shon","2016","$6,529,466"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","LLTC","https://aflcio.org/paywatch/LLTC","Linear Technology Corporation","https://aflcio.org/paywatch/LLTC","Lothar Maier","2015","$6,527,702"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","MKC","https://aflcio.org/paywatch/MKC","McCormick & Company","https://aflcio.org/paywatch/MKC","Lawrence E. Kurzius","2016","$6,518,344"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","WAGE","https://aflcio.org/paywatch/WAGE","WageWorks","https://aflcio.org/paywatch/WAGE","Joseph L. Jackson","2016","$6,512,109"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","COO","https://aflcio.org/paywatch/COO","Cooper Companies","https://aflcio.org/paywatch/COO","Robert S. Weiss","2016","$6,508,602"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","P","https://aflcio.org/paywatch/P","Pandora Media","https://aflcio.org/paywatch/P","Brian McAndrews","2015","$6,504,002"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","COST","https://aflcio.org/paywatch/COST","Costco Wholesale Corporation","https://aflcio.org/paywatch/COST","W. Craig Jelinek","2016","$6,503,276"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","QRVO","https://aflcio.org/paywatch/QRVO","Qorvo","https://aflcio.org/paywatch/QRVO","Robert A. Bruggeworth","2016","$6,496,194"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","PF","https://aflcio.org/paywatch/PF","Pinnacle Foods","https://aflcio.org/paywatch/PF","Robert J. Gamgort","2015","$6,493,262"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","ONCE","https://aflcio.org/paywatch/ONCE","Spark Therapeutics","https://aflcio.org/paywatch/ONCE","Jeffrey D. Marrazzo","2015","$6,489,861"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","LXK","https://aflcio.org/paywatch/LXK","Lexmark International","https://aflcio.org/paywatch/LXK","Paul Rooke","2015","$6,480,994"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","HRTX","https://aflcio.org/paywatch/HRTX","Heron Therapeutics","https://aflcio.org/paywatch/HRTX","Barry D. Quart","2015","$6,475,887"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","NSR","https://aflcio.org/paywatch/NSR","Neustar","https://aflcio.org/paywatch/NSR","Lisa Hook","2015","$6,471,607"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","FIZZ","https://aflcio.org/paywatch/FIZZ","National Beverage Corp.","https://aflcio.org/paywatch/FIZZ","Nick A Caporella","2015","$6,458,254"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","MPW","https://aflcio.org/paywatch/MPW","Medical Properties Trust","https://aflcio.org/paywatch/MPW","Edward K. Aldag","2015","$6,446,258"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","WNR","https://aflcio.org/paywatch/WNR","Western Refining","https://aflcio.org/paywatch/WNR","Jeff A. Stevens","2015","$6,441,571"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","CF","https://aflcio.org/paywatch/CF","CF Industries Holdings","https://aflcio.org/paywatch/CF","W. Anthony Will","2016","$6,437,513"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","PRTA","https://aflcio.org/paywatch/PRTA","Prothena Corporation plc","https://aflcio.org/paywatch/PRTA","Dale B. Schenk","2016","$6,434,943"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=43","NDSN","https://aflcio.org/paywatch/NDSN","Nordson Corporation","https://aflcio.org/paywatch/NDSN","Michael F. Hilton","2016","$6,428,849"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","REV","https://aflcio.org/paywatch/REV","Revlon","https://aflcio.org/paywatch/REV","Lorenzo Delpani","2015","$6,428,153"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","PWR","https://aflcio.org/paywatch/PWR","Quanta Services","https://aflcio.org/paywatch/PWR","Earl C. (Duke) Austin","2016","$6,421,510"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","ZFGN","https://aflcio.org/paywatch/ZFGN","Zafgen","https://aflcio.org/paywatch/ZFGN","Thomas E. Hughes","2015","$6,420,500"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","CHD","https://aflcio.org/paywatch/CHD","Church & Dwight Company","https://aflcio.org/paywatch/CHD","Matthew T. Farrell","2016","$6,410,309"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","EGL","https://aflcio.org/paywatch/EGL","Engility Holdings","https://aflcio.org/paywatch/EGL","Anthony Smeraglinolo","2016","$6,402,238"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","SN","https://aflcio.org/paywatch/SN","Sanchez Energy Corporation","https://aflcio.org/paywatch/SN","Antonio R. Sanchez","2016","$6,402,189"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","TSS","https://aflcio.org/paywatch/TSS","Total System Services","https://aflcio.org/paywatch/TSS","M. Troy Woods","2016","$6,399,292"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","NC","https://aflcio.org/paywatch/NC","NACCO Industries","https://aflcio.org/paywatch/NC","Alfred M. Rankin","2016","$6,388,646"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","SAIC","https://aflcio.org/paywatch/SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","https://aflcio.org/paywatch/SAIC","Anthony J. Moraco","2016","$6,385,227"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","PRTY","https://aflcio.org/paywatch/PRTY","Party City Holdco","https://aflcio.org/paywatch/PRTY","James M. Harrison","2015","$6,383,552"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","HL","https://aflcio.org/paywatch/HL","Hecla Mining Company","https://aflcio.org/paywatch/HL","Phillips S. Baker","2016","$6,375,545"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","KSU","https://aflcio.org/paywatch/KSU","Kansas City Southern","https://aflcio.org/paywatch/KSU","David L. Starling","2016","$6,351,311"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","AMBA","https://aflcio.org/paywatch/AMBA","Ambarella","https://aflcio.org/paywatch/AMBA","Feng Ming (Fermi) Wang","2016","$6,332,941"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","DEPO","https://aflcio.org/paywatch/DEPO","Depomed","https://aflcio.org/paywatch/DEPO","James A. Schoeneck","2015","$6,329,922"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","CHRW","https://aflcio.org/paywatch/CHRW","C.H. Robinson Worldwide","https://aflcio.org/paywatch/CHRW","John P. Wiehoff","2016","$6,321,399"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","GATX","https://aflcio.org/paywatch/GATX","GATX Corporation","https://aflcio.org/paywatch/GATX","Brian A. Kenney","2016","$6,314,990"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","N","https://aflcio.org/paywatch/N","Netsuite","https://aflcio.org/paywatch/N","Zachary Nelson","2015","$6,314,915"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","WGL","https://aflcio.org/paywatch/WGL","WGL Holdings","https://aflcio.org/paywatch/WGL","Terry D. McCallister","2016","$6,306,219"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","ENR","https://aflcio.org/paywatch/ENR","Energizer Holdings","https://aflcio.org/paywatch/ENR","Alan R. Hoskins","2016","$6,304,113"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=44","CPHD","https://aflcio.org/paywatch/CPHD","CEPHEID","https://aflcio.org/paywatch/CPHD","John L. Bishop","2015","$6,296,767"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=45","KERX","https://aflcio.org/paywatch/KERX","Keryx Biopharmaceuticals","https://aflcio.org/paywatch/KERX","Gregory P. Madison","2015","$6,288,740"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=45","TBPH","https://aflcio.org/paywatch/TBPH","Theravance Biopharma","https://aflcio.org/paywatch/TBPH","Rick E. Winningham","2016","$6,280,791"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=45","OMI","https://aflcio.org/paywatch/OMI","Owens & Minor","https://aflcio.org/paywatch/OMI","P. Cody Phipps","2016","$6,263,379"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=45","AKAM","https://aflcio.org/paywatch/AKAM","Akamai Technologies","https://aflcio.org/paywatch/AKAM","F. Thomson Leighton","2016","$6,258,770"
"https://aflcio.org/paywatch/highest-paid-ceos?combine=&industry=All&state=All&sp500=0&page=45","BDC","https://aflcio.org/paywatch/BDC","Belden","https://aflcio.org/paywatch/BDC","John Stroup","2016","$6,254,208"
